Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
Ex. Season Week 1,2014,2657,signed as a free agent,3,C,42,1,0
Ex. Season Week 1,2014,2613,signed as a free agent,3,WR,42,1,0
Ex. Season Week 1,2014,952,signed as a free agent,3,CB,50,1,0
Ex. Season Week 1,2014,289,signed as a free agent,3,ILB,86,1,0
Ex. Season Week 1,2014,2146,signed as a free agent,3,DT,42,1,0
Ex. Season Week 1,2014,2870,signed as a free agent,3,DE,42,1,0
Ex. Season Week 1,2014,3132,released,3,CB,0,0,0
Ex. Season Week 1,2014,2601,signed as a free agent,18,WR,42,1,0
Ex. Season Week 1,2014,682,signed as a free agent,18,TE,42,1,0
Ex. Season Week 1,2014,2637,signed as a free agent,18,C,42,1,0
Ex. Season Week 1,2014,2351,signed as a free agent,18,QB,42,1,0
Ex. Season Week 1,2014,2933,signed as a free agent,18,DT,42,1,0
Ex. Season Week 1,2014,636,signed as a free agent,18,DE,73,1,0
Ex. Season Week 1,2014,2275,signed as a free agent,18,ILB,42,1,0
Ex. Season Week 1,2014,1421,signed as a free agent,13,WR,50,1,0
Ex. Season Week 1,2014,2996,signed as a free agent,13,ILB,42,1,0
Ex. Season Week 1,2014,1399,signed as a free agent,13,C,50,1,0
Ex. Season Week 1,2014,1435,signed as a free agent,13,QB,50,1,0
Ex. Season Week 1,2014,2336,signed as a free agent,13,C,42,1,0
Ex. Season Week 1,2014,479,signed as a free agent,13,OLB,73,1,0
Ex. Season Week 1,2014,918,signed as a free agent,13,OLB,65,1,0
Ex. Season Week 1,2014,1764,signed as a free agent,28,WR,42,1,0
Ex. Season Week 1,2014,1238,signed as a free agent,28,ILB,50,1,0
Ex. Season Week 1,2014,1930,signed as a free agent,28,QB,42,1,0
Ex. Season Week 1,2014,2648,signed as a free agent,28,C,42,1,0
Ex. Season Week 1,2014,1390,signed as a free agent,28,TE,57,1,0
Ex. Season Week 1,2014,1696,signed as a free agent,28,CB,50,1,0
Ex. Season Week 1,2014,1105,signed as a free agent,28,OLB,65,1,0
Ex. Season Week 1,2014,1346,signed as a free agent,28,OLB,50,1,0
Ex. Season Week 1,2014,1676,released,28,OLB,0,0,0
Ex. Season Week 1,2014,24,signed as a free agent,11,WR,96,1,0
Ex. Season Week 1,2014,2529,signed as a free agent,11,TE,42,1,0
Ex. Season Week 1,2014,3003,signed as a free agent,11,ILB,42,1,0
Ex. Season Week 1,2014,2667,signed as a free agent,11,C,42,1,0
Ex. Season Week 1,2014,2402,signed as a free agent,11,QB,42,1,0
Ex. Season Week 1,2014,465,signed as a free agent,11,CB,73,1,0
Ex. Season Week 1,2014,1676,signed as a free agent,11,OLB,50,1,0
Ex. Season Week 1,2014,3055,signed as a free agent,11,OLB,42,1,0
Ex. Season Week 1,2014,1414,released,11,DT,0,0,0
Ex. Season Week 1,2014,1484,changed primary position,0,T,0,RT,0,T,0,RT,
Ex. Season Week 1,2014,1515,changed primary position,0,G,0,RG,0,G,0,RG,
Ex. Season Week 1,2014,587,changed primary position,0,CB,0,RCB,0,CB,0,RCB,
Ex. Season Week 1,2014,1333,changed primary position,0,S,0,SS,0,S,0,SS,
Ex. Season Week 1,2014,604,changed primary position,0,DT,0,RDT,0,DT,0,RDT,
Ex. Season Week 1,2014,1091,changed primary position,0,ILB,0,MLB,0,ILB,0,MLB,
Ex. Season Week 1,2014,3017,changed primary position,1,OLB,0,SLB,1,OLB,0,SLB,
Ex. Season Week 1,2014,1083,changed primary position,1,ILB,0,WILB,1,ILB,0,WILB,
Ex. Season Week 1,2014,892,changed primary position,2,T,0,RT,2,T,0,RT,
Ex. Season Week 1,2014,2066,changed primary position,2,G,0,LG,2,G,0,LG,
Ex. Season Week 1,2014,222,changed primary position,2,OLB,0,WLB,2,OLB,0,WLB,
Ex. Season Week 1,2014,2984,changed primary position,2,ILB,0,SILB,2,ILB,0,SILB,
Ex. Season Week 1,2014,397,changed primary position,3,G,0,LG,3,G,0,LG,
Ex. Season Week 1,2014,2889,changed primary position,3,DE,0,RDE,3,DE,0,RDE,
Ex. Season Week 1,2014,708,changed primary position,3,S,0,FS,3,S,0,FS,
Ex. Season Week 1,2014,1470,changed primary position,3,DT,0,LDT,3,DT,0,LDT,
Ex. Season Week 1,2014,219,changed primary position,3,ILB,0,SILB,3,ILB,0,SILB,
Ex. Season Week 1,2014,150,changed primary position,4,WR,0,SE,4,WR,0,SE,
Ex. Season Week 1,2014,1322,changed primary position,4,DE,0,RDE,4,DE,0,RDE,
Ex. Season Week 1,2014,1590,changed primary position,4,OLB,0,WLB,4,OLB,0,WLB,
Ex. Season Week 1,2014,193,changed primary position,4,S,0,FS,4,S,0,FS,
Ex. Season Week 1,2014,482,changed primary position,4,ILB,0,WILB,4,ILB,0,WILB,
Ex. Season Week 1,2014,254,changed primary position,5,DE,0,RDE,5,DE,0,RDE,
Ex. Season Week 1,2014,1853,changed primary position,5,OLB,0,SLB,5,OLB,0,SLB,
Ex. Season Week 1,2014,203,changed primary position,5,DT,0,RDT,5,DT,0,RDT,
Ex. Season Week 1,2014,141,changed primary position,5,ILB,0,WILB,5,ILB,0,WILB,
Ex. Season Week 1,2014,1137,changed primary position,6,DE,0,LDE,6,DE,0,LDE,
Ex. Season Week 1,2014,284,changed primary position,7,WR,0,FL,7,WR,0,FL,
Ex. Season Week 1,2014,171,changed primary position,7,DE,0,LDE,7,DE,0,LDE,
Ex. Season Week 1,2014,59,changed primary position,7,OLB,0,WLB,7,OLB,0,WLB,
Ex. Season Week 1,2014,221,changed primary position,7,S,0,SS,7,S,0,SS,
Ex. Season Week 1,2014,781,changed primary position,8,G,0,LG,8,G,0,LG,
Ex. Season Week 1,2014,2065,changed primary position,8,T,0,LT,8,T,0,LT,
Ex. Season Week 1,2014,1246,changed primary position,8,DE,0,RDE,8,DE,0,RDE,
Ex. Season Week 1,2014,1625,changed primary position,8,DT,0,NT,8,DT,0,NT,
Ex. Season Week 1,2014,438,changed primary position,8,DT,0,NT,8,DT,0,NT,
Ex. Season Week 1,2014,884,changed primary position,8,ILB,0,WILB,8,ILB,0,WILB,
Ex. Season Week 1,2014,735,changed primary position,9,G,0,LG,9,G,0,LG,
Ex. Season Week 1,2014,1779,changed primary position,9,CB,0,RCB,9,CB,0,RCB,
Ex. Season Week 1,2014,678,changed primary position,9,S,0,SS,9,S,0,SS,
Ex. Season Week 1,2014,190,changed primary position,9,DT,0,RDT,9,DT,0,RDT,
Ex. Season Week 1,2014,838,changed primary position,9,ILB,0,WILB,9,ILB,0,WILB,
Ex. Season Week 1,2014,1068,changed primary position,10,G,0,LG,10,G,0,LG,
Ex. Season Week 1,2014,49,changed primary position,10,OLB,0,WLB,10,OLB,0,WLB,
Ex. Season Week 1,2014,511,changed primary position,10,CB,0,LCB,10,CB,0,LCB,
Ex. Season Week 1,2014,1645,changed primary position,10,S,0,FS,10,S,0,FS,
Ex. Season Week 1,2014,405,changed primary position,11,WR,0,FL,11,WR,0,FL,
Ex. Season Week 1,2014,2071,changed primary position,11,G,0,LG,11,G,0,LG,
Ex. Season Week 1,2014,1518,changed primary position,11,T,0,LT,11,T,0,LT,
Ex. Season Week 1,2014,1209,changed primary position,11,DT,0,LDT,11,DT,0,LDT,
Ex. Season Week 1,2014,1821,changed primary position,11,ILB,0,MLB,11,ILB,0,MLB,
Ex. Season Week 1,2014,779,changed primary position,12,WR,0,SE,12,WR,0,SE,
Ex. Season Week 1,2014,108,changed primary position,12,DE,0,RDE,12,DE,0,RDE,
Ex. Season Week 1,2014,1175,changed primary position,12,S,0,FS,12,S,0,FS,
Ex. Season Week 1,2014,202,changed primary position,13,G,0,RG,13,G,0,RG,
Ex. Season Week 1,2014,543,changed primary position,13,T,0,LT,13,T,0,LT,
Ex. Season Week 1,2014,1327,changed primary position,13,DE,0,RDE,13,DE,0,RDE,
Ex. Season Week 1,2014,600,changed primary position,13,S,0,FS,13,S,0,FS,
Ex. Season Week 1,2014,1814,changed primary position,13,DT,0,RDT,13,DT,0,RDT,
Ex. Season Week 1,2014,1121,changed primary position,13,ILB,0,MLB,13,ILB,0,MLB,
Ex. Season Week 1,2014,267,changed primary position,13,ILB,0,SILB,13,ILB,0,SILB,
Ex. Season Week 1,2014,730,changed primary position,14,G,0,RG,14,G,0,RG,
Ex. Season Week 1,2014,1784,changed primary position,14,DE,0,LDE,14,DE,0,LDE,
Ex. Season Week 1,2014,1735,changed primary position,14,OLB,0,WLB,14,OLB,0,WLB,
Ex. Season Week 1,2014,311,changed primary position,14,S,0,SS,14,S,0,SS,
Ex. Season Week 1,2014,1575,changed primary position,14,DT,0,NT,14,DT,0,NT,
Ex. Season Week 1,2014,91,changed primary position,14,DT,0,LDT,14,DT,0,LDT,
Ex. Season Week 1,2014,1789,changed primary position,14,ILB,0,WILB,14,ILB,0,WILB,
Ex. Season Week 1,2014,107,changed primary position,15,G,0,LG,15,G,0,LG,
Ex. Season Week 1,2014,574,changed primary position,15,ILB,0,SILB,15,ILB,0,SILB,
Ex. Season Week 1,2014,599,changed primary position,16,WR,0,SE,16,WR,0,SE,
Ex. Season Week 1,2014,1634,changed primary position,16,T,0,RT,16,T,0,RT,
Ex. Season Week 1,2014,201,changed primary position,16,OLB,0,WLB,16,OLB,0,WLB,
Ex. Season Week 1,2014,1794,changed primary position,16,DT,0,RDT,16,DT,0,RDT,
Ex. Season Week 1,2014,591,changed primary position,16,ILB,0,SILB,16,ILB,0,SILB,
Ex. Season Week 1,2014,2070,changed primary position,17,G,0,LG,17,G,0,LG,
Ex. Season Week 1,2014,487,changed primary position,17,OLB,0,SLB,17,OLB,0,SLB,
Ex. Season Week 1,2014,7,changed primary position,17,S,0,FS,17,S,0,FS,
Ex. Season Week 1,2014,431,changed primary position,17,ILB,0,MLB,17,ILB,0,MLB,
Ex. Season Week 1,2014,853,changed primary position,18,G,0,LG,18,G,0,LG,
Ex. Season Week 1,2014,887,changed primary position,18,CB,0,RCB,18,CB,0,RCB,
Ex. Season Week 1,2014,2161,changed primary position,18,DT,0,LDT,18,DT,0,LDT,
Ex. Season Week 1,2014,997,changed primary position,18,ILB,0,SILB,18,ILB,0,SILB,
Ex. Season Week 1,2014,1871,changed primary position,19,DE,0,LDE,19,DE,0,LDE,
Ex. Season Week 1,2014,787,changed primary position,19,DT,0,LDT,19,DT,0,LDT,
Ex. Season Week 1,2014,783,changed primary position,19,ILB,0,MLB,19,ILB,0,MLB,
Ex. Season Week 1,2014,318,changed primary position,19,ILB,0,MLB,19,ILB,0,MLB,
Ex. Season Week 1,2014,1850,changed primary position,20,WR,0,SE,20,WR,0,SE,
Ex. Season Week 1,2014,1080,changed primary position,20,T,0,RT,20,T,0,RT,
Ex. Season Week 1,2014,1766,changed primary position,20,OLB,0,SLB,20,OLB,0,SLB,
Ex. Season Week 1,2014,340,changed primary position,20,S,0,FS,20,S,0,FS,
Ex. Season Week 1,2014,1571,changed primary position,20,DT,0,LDT,20,DT,0,LDT,
Ex. Season Week 1,2014,257,changed primary position,20,ILB,0,WILB,20,ILB,0,WILB,
Ex. Season Week 1,2014,1490,changed primary position,21,T,0,RT,21,T,0,RT,
Ex. Season Week 1,2014,624,changed primary position,21,DE,0,RDE,21,DE,0,RDE,
Ex. Season Week 1,2014,1588,changed primary position,21,OLB,0,SLB,21,OLB,0,SLB,
Ex. Season Week 1,2014,217,changed primary position,21,DT,0,RDT,21,DT,0,RDT,
Ex. Season Week 1,2014,334,changed primary position,22,G,0,LG,22,G,0,LG,
Ex. Season Week 1,2014,1865,changed primary position,22,OLB,0,WLB,22,OLB,0,WLB,
Ex. Season Week 1,2014,58,changed primary position,22,CB,0,RCB,22,CB,0,RCB,
Ex. Season Week 1,2014,380,changed primary position,22,ILB,0,MLB,22,ILB,0,MLB,
Ex. Season Week 1,2014,2717,changed primary position,23,G,0,LG,23,G,0,LG,
Ex. Season Week 1,2014,313,changed primary position,23,CB,0,LCB,23,CB,0,LCB,
Ex. Season Week 1,2014,116,changed primary position,23,S,0,FS,23,S,0,FS,
Ex. Season Week 1,2014,121,changed primary position,23,ILB,0,MLB,23,ILB,0,MLB,
Ex. Season Week 1,2014,2244,changed primary position,23,ILB,0,MLB,23,ILB,0,MLB,
Ex. Season Week 1,2014,236,changed primary position,24,WR,0,FL,24,WR,0,FL,
Ex. Season Week 1,2014,50,changed primary position,24,DE,0,LDE,24,DE,0,LDE,
Ex. Season Week 1,2014,427,changed primary position,24,CB,0,LCB,24,CB,0,LCB,
Ex. Season Week 1,2014,726,changed primary position,24,DT,0,NT,24,DT,0,NT,
Ex. Season Week 1,2014,712,changed primary position,25,WR,0,FL,25,WR,0,FL,
Ex. Season Week 1,2014,500,changed primary position,25,T,0,RT,25,T,0,RT,
Ex. Season Week 1,2014,1197,changed primary position,25,G,0,RG,25,G,0,RG,
Ex. Season Week 1,2014,149,changed primary position,25,DE,0,LDE,25,DE,0,LDE,
Ex. Season Week 1,2014,1199,changed primary position,25,S,0,SS,25,S,0,SS,
Ex. Season Week 1,2014,38,changed primary position,25,ILB,0,SILB,25,ILB,0,SILB,
Ex. Season Week 1,2014,109,changed primary position,26,T,0,RT,26,T,0,RT,
Ex. Season Week 1,2014,64,changed primary position,26,G,0,RG,26,G,0,RG,
Ex. Season Week 1,2014,122,changed primary position,26,DE,0,RDE,26,DE,0,RDE,
Ex. Season Week 1,2014,476,changed primary position,26,OLB,0,WLB,26,OLB,0,WLB,
Ex. Season Week 1,2014,206,changed primary position,26,DT,0,NT,26,DT,0,NT,
Ex. Season Week 1,2014,223,changed primary position,26,ILB,0,WILB,26,ILB,0,WILB,
Ex. Season Week 1,2014,1878,changed primary position,27,WR,0,SE,27,WR,0,SE,
Ex. Season Week 1,2014,1813,changed primary position,27,CB,0,LCB,27,CB,0,LCB,
Ex. Season Week 1,2014,1166,changed primary position,27,ILB,0,SILB,27,ILB,0,SILB,
Ex. Season Week 1,2014,547,changed primary position,28,WR,0,SE,28,WR,0,SE,
Ex. Season Week 1,2014,1841,changed primary position,28,T,0,RT,28,T,0,RT,
Ex. Season Week 1,2014,99,changed primary position,28,OLB,0,WLB,28,OLB,0,WLB,
Ex. Season Week 1,2014,368,changed primary position,28,ILB,0,MLB,28,ILB,0,MLB,
Ex. Season Week 1,2014,1644,changed primary position,29,WR,0,FL,29,WR,0,FL,
Ex. Season Week 1,2014,346,changed primary position,29,G,0,RG,29,G,0,RG,
Ex. Season Week 1,2014,932,changed primary position,29,T,0,LT,29,T,0,LT,
Ex. Season Week 1,2014,305,changed primary position,29,DE,0,RDE,29,DE,0,RDE,
Ex. Season Week 1,2014,389,changed primary position,29,S,0,FS,29,S,0,FS,
Ex. Season Week 1,2014,951,changed primary position,29,DT,0,RDT,29,DT,0,RDT,
Ex. Season Week 1,2014,474,changed primary position,30,G,0,RG,30,G,0,RG,
Ex. Season Week 1,2014,406,changed primary position,30,DE,0,LDE,30,DE,0,LDE,
Ex. Season Week 1,2014,804,changed primary position,30,OLB,0,WLB,30,OLB,0,WLB,
Ex. Season Week 1,2014,849,changed primary position,30,CB,0,RCB,30,CB,0,RCB,
Ex. Season Week 1,2014,290,changed primary position,30,S,0,FS,30,S,0,FS,
Ex. Season Week 1,2014,79,changed primary position,30,DT,0,LDT,30,DT,0,LDT,
Ex. Season Week 1,2014,815,changed primary position,30,ILB,0,MLB,30,ILB,0,MLB,
Ex. Season Week 1,2014,589,changed primary position,30,ILB,0,MLB,30,ILB,0,MLB,
Ex. Season Week 1,2014,1216,changed primary position,31,WR,0,FL,31,WR,0,FL,
Ex. Season Week 1,2014,167,changed primary position,31,DE,0,LDE,31,DE,0,LDE,
Ex. Season Week 1,2014,803,changed primary position,31,DT,0,LDT,31,DT,0,LDT,
Ex. Season Week 1,2014,1619,changed primary position,31,ILB,0,MLB,31,ILB,0,MLB,
